total_secs,recent_worst_eplen,n_updates,best_ext_ret,epcount,eprew_recent,tcount,eprew_std,rew_mean,recent_best_eplen,eplen,eplen_std,best_eplen,eprew,recent_best_ext_ret
42855.10631990433,375,184,210.5,262839.0,199.28849104859336,47096258.0,3.853347116469004,1.5406266,105,130.27,9.663182705506506,104,199.94600000000003,210.1
43087.634811878204,348,185,210.5,264792.0,199.81469534050177,47351289.0,5.619010144144607,1.5417604,107,130.4,14.100354605470033,104,199.915,209.4
43315.06313252449,375,186,210.5,266743.0,199.16627370579192,47606989.0,5.508326333833173,1.5356885,107,130.01,13.47552967419092,104,200.021,209.5
43545.060228824615,253,187,210.5,268714.0,199.8552004058853,47864162.0,5.441336141059474,1.5553387,106,132.0,13.627178724886527,104,199.269,209.7
43773.23058509827,375,188,210.8,270669.0,199.75222506393862,48119227.0,6.018103023378713,1.5423567,103,130.67,15.033998137554759,103,199.794,210.8
44001.021253824234,375,189,210.8,272644.0,199.93954430379745,48375983.0,5.045740679028203,1.5635741,105,129.93,12.490200158524281,103,200.00100000000003,210.0
44232.76739501953,325,190,210.8,274607.0,199.93601630157923,48631715.0,11.117984349692167,1.5483187,105,132.62,27.784448887822126,103,198.96799999999996,210.0
44463.617757320404,375,191,210.8,276573.0,199.8409460834181,48887842.0,10.563897765503034,1.5543077,107,133.35,26.34895633606766,103,198.69199999999998,209.3
44692.731486558914,375,192,210.8,278546.0,199.9772934617334,49143505.0,3.523702030535501,1.5584524,107,128.12,8.841131149349613,103,200.81799999999996,209.3
44923.6389400959,375,193,210.8,280520.0,199.944883485309,49400102.0,4.7378818051952285,1.5610027,104,129.11,11.873411472698148,103,200.42600000000002,210.4
45154.029817819595,375,194,210.8,282491.0,200.06514459665144,49655762.0,7.762596215184713,1.5569527,105,131.32,19.41024471767422,103,199.49,210.0
45388.857401371,365,195,210.8,284458.0,200.09450940518553,49911248.0,9.493718923583108,1.5548288,108,133.5,23.756051860525982,103,198.651,208.8
45625.03089380264,375,196,210.8,286439.0,200.27476022211007,50167209.0,3.7200317202948696,1.566025,106,128.23,9.082791421143611,103,200.74200000000002,209.6
45859.57012319565,375,197,210.8,288414.0,200.05974683544304,50423260.0,3.7552750897903597,1.5626832,107,127.88,9.280387922926497,103,200.847,209.3
46090.00087118149,375,198,210.8,290414.0,200.57625,50680105.0,3.9833818546556645,1.5851096,106,127.95,9.630550347721568,103,200.86299999999994,209.8
46319.65699672699,375,199,210.8,292405.0,200.59673530889,50935142.0,3.5012135039154644,1.5782859,105,126.81,8.751794101782787,103,201.35200000000003,210.1
46551.66006565094,375,200,210.8,294409.0,200.80319361277446,51191390.0,3.3628873011149207,1.5882562,107,124.67,8.277747278094445,103,202.11699999999996,209.2
46781.45648598671,270,201,210.8,296403.0,200.74854563691076,51447126.0,4.1921183189409135,1.582469,106,129.24,10.484388394179224,103,200.38799999999995,209.6
47014.763098716736,318,202,210.8,298411.0,200.87046812749006,51704080.0,3.7743570313365953,1.5953382,104,128.65,9.210184580126501,103,200.52700000000002,210.4
47250.31035351753,261,203,210.8,300416.0,201.00359102244389,51959895.0,5.656969153177345,1.5942224,105,128.63,14.151081230775265,103,200.61,210.1
47487.61523890495,375,204,210.8,302415.0,200.83786893446725,52215297.0,6.919726222907954,1.5845531,106,129.24,17.38914603998713,103,200.38300000000004,209.7
47724.525143146515,375,205,211.0,304432.0,201.00431333663855,52472180.0,5.607560877957545,1.6019933,103,129.36,14.045298145642905,103,200.319,211.0
47956.611550331116,375,206,211.0,306452.0,201.22945544554455,52728269.0,3.254291167059273,1.6067343,107,126.46,8.177310071166435,103,201.483,209.4
48189.791367053986,305,207,211.0,308470.0,201.44033696729434,52983635.0,4.300872004605577,1.6059449,103,125.15,10.746511061735337,103,202.01,210.8
48421.80260062218,375,208,211.0,310500.0,201.20778325123152,53240525.0,10.092064754053057,1.6156038,104,128.5,25.182732179015048,103,200.62300000000002,210.4
48657.14411711693,375,209,211.0,312514.0,201.33207547169815,53495387.0,3.4029422563422957,1.600825,105,126.61,8.522787102820297,103,201.42800000000003,210.1
48887.48520112038,375,210,211.0,314544.0,201.2111330049261,53752296.0,7.285855543448551,1.612896,103,127.29,18.26269147743563,103,201.14699999999996,210.8
49119.0915915966,375,211,211.0,316578.0,201.51509341199608,54007678.0,32.548300477905144,1.6192079,104,128.47,27.43153477295793,103,198.444,210.4
49350.79815030098,291,212,211.0,318615.0,201.78517427589594,54263696.0,7.316054332767081,1.6247729,105,126.69,18.269480014494118,103,201.39300000000003,210.0
49586.378944158554,272,213,211.0,320659.0,202.0149217221135,54519410.0,5.278531898170172,1.631251,104,125.79,13.199465898285432,103,201.75099999999998,210.5
49820.93206906319,311,214,211.0,322704.0,201.8710513447433,54776032.0,4.378699692831193,1.631329,106,125.34,10.964688778073,103,201.93299999999996,209.8
50054.38023161888,375,215,212.5,324747.0,201.94860499265786,55031416.0,5.579593085521558,1.628786,99,125.87,13.970436643140399,99,201.72100000000003,212.5
50285.34528207779,374,216,212.5,326807.0,202.14786407766988,55288459.0,4.4254653992546364,1.6460758,105,125.14,11.06979674610153,99,202.016,210.0
50514.678956747055,375,217,212.5,328856.0,202.04685212298682,55544076.0,4.324034574329859,1.635797,104,124.42,10.815895709556374,99,202.305,210.7
50746.15643000603,359,218,212.5,330901.0,202.13701711491444,55799313.0,3.7372722673094083,1.6339622,100,123.38,9.322853640382863,99,202.71399999999997,212.0
50979.98983669281,348,219,212.5,332955.0,202.0410418695229,56056137.0,4.244413269228151,1.6412743,104,124.76,10.641541241756288,99,202.166,210.5
51207.44220662117,330,220,212.5,335010.0,202.2714841849148,56311938.0,4.728581605513432,1.6424596,103,124.95,11.734883893758813,99,202.05399999999997,210.9
51440.740997076035,346,221,212.5,337068.0,202.40772594752187,56567431.0,3.6823910710298007,1.6450691,103,123.25,9.20801281493461,99,202.78600000000003,210.8
51676.30866599083,375,222,212.5,339125.0,202.17151191054936,56823493.0,3.7803962755245633,1.6445242,103,122.95,9.447089498888005,99,202.89800000000005,210.8
51908.359867334366,375,223,212.5,341200.0,202.35277108433735,57080774.0,3.591765443343983,1.6588109,99,122.59,8.994548348861102,99,203.03900000000004,212.4
52142.549280405045,293,224,212.5,343273.0,202.62387843704775,57336989.0,3.468960074719801,1.6593126,101,123.86,8.669509790063104,99,202.546,211.6
52376.24189257622,236,225,212.5,345335.0,202.8068380213385,57590967.0,3.8830239504798327,1.6527283,103,122.96,9.771304928206877,99,202.895,210.8
52610.00978851318,375,226,212.5,347410.0,202.49537349397588,57847554.0,2.9682991762960818,1.6611167,102,121.6,7.431016081263721,99,203.43999999999997,211.2
52844.50125551224,375,227,212.5,349474.0,202.36942829457365,58102815.0,3.4250319706537042,1.6501243,103,123.51,8.345651562340713,99,202.63400000000004,210.9
53079.67757153511,375,228,212.5,351556.0,202.4716618635927,58359775.0,3.8772124006817057,1.6673692,100,123.03,9.756490147588936,99,202.868,212.0
53314.89857149124,365,229,212.5,353637.0,202.8234983181163,58615928.0,3.3671250348034305,1.6642741,101,122.12,8.45728088690449,99,203.21300000000002,211.6
53543.547495126724,375,230,212.5,355709.0,202.66254826254826,58871313.0,3.560090448289199,1.6572272,103,121.01,8.944825319703007,99,203.66600000000003,210.9
53777.39440894127,375,231,212.5,357790.0,202.49947140797696,59127982.0,3.947746065795013,1.6657573,101,121.95,9.893811196904862,99,203.29899999999998,211.6
54012.0700905323,373,232,212.5,359860.0,202.7052657004831,59383368.0,7.811033926440213,1.6561546,103,124.34,18.64093345302214,99,202.29299999999995,210.8
54245.833337306976,326,233,212.5,361948.0,202.87681992337167,59640117.0,5.521927562002239,1.6759145,103,120.8,13.822445514452209,99,203.74599999999998,210.8
54484.030990600586,375,234,212.5,364030.0,202.76522574447645,59896142.0,3.9789068850627802,1.6663125,101,121.63,9.957564963383366,99,203.43000000000004,211.7
54722.446274757385,375,235,212.5,366123.0,203.09526994744388,60151806.0,5.114694419024465,1.6784829,100,122.91,12.800855440164929,99,202.899,212.2
54958.01528263092,375,236,212.5,368217.0,202.9378223495702,60408421.0,4.825685029091726,1.6796231,104,122.01,12.116513524937774,99,203.25800000000004,210.6
55191.15747189522,375,237,212.5,370302.0,203.0208633093525,60663427.0,4.952556814414148,1.6738824,104,124.16,12.378788309038976,99,202.39100000000002,210.4
55428.907222270966,375,238,212.5,372407.0,203.14679334916863,60920305.0,3.432433539050684,1.6909976,102,121.24,8.545314505622365,99,203.54,211.2
55663.71548628807,354,239,212.5,374514.0,203.49406739439962,61176159.0,10.466687107198723,1.6924369,103,123.62,26.180825044295304,99,202.63100000000003,211.0
55896.509905815125,313,240,212.5,376615.0,203.3796763445978,61431882.0,5.165274048876788,1.6886811,102,121.73,12.904150495092654,99,203.388,211.2
56130.17827320099,344,241,212.5,378717.0,203.4619410085633,61687318.0,9.519292988452452,1.6882848,101,123.13,23.82547166374676,99,202.819,211.6
56368.794204711914,336,242,212.5,380828.0,203.31653244907628,61944555.0,3.278059639481869,1.6981744,102,121.82,8.239393181539524,99,203.35499999999996,211.4
56603.81599640846,375,243,212.5,382940.0,203.50359848484848,62199846.0,7.996876640289007,1.695648,102,121.8,19.992998774571063,99,203.342,211.2
56838.97648024559,262,244,212.5,385064.0,203.67509416195858,62456807.0,4.30240618723988,1.7100167,103,121.05,10.788303851857345,99,203.64899999999997,210.8
57075.240065574646,261,245,212.5,387183.0,203.76753185464844,62712649.0,2.9692618611365353,1.7057292,102,118.85,7.434211457848101,99,204.52199999999996,211.2
57308.65008497238,285,246,212.5,389297.0,203.78741721854303,62967772.0,3.3072006289307585,1.7023882,102,120.6,8.255906976220118,99,203.83199999999997,211.4
57542.81125378609,268,247,212.5,391428.0,203.86935710933832,63224524.0,4.7039229372939335,1.717252,103,122.25,11.73744009569378,99,203.153,211.0
57778.81447267532,375,248,212.5,393546.0,203.66477809254013,63480263.0,5.0813709764196515,1.7032819,99,121.18,12.70226751410944,99,203.58700000000005,212.4
58017.022881269455,352,249,212.5,395666.0,203.72504716981132,63736453.0,3.527022965618455,1.707438,101,120.17,8.86008464970849,99,204.00300000000004,211.9
58254.379143714905,375,250,212.5,397780.0,203.5744087038789,63991676.0,4.225586231518651,1.7004306,102,120.75,10.626735152435106,99,203.78900000000002,211.2
58494.78754878044,344,251,212.5,399908.0,203.884257518797,64247980.0,9.622326693684851,1.7151215,99,122.87,24.079308544889738,99,202.92700000000002,212.4
58731.70743584633,294,252,212.5,402050.0,204.1126984126984,64504768.0,3.2817182999154566,1.7251415,101,119.92,8.188626258414779,99,204.095,211.7
58969.83716416359,375,253,212.5,404176.0,203.6681561618062,64760956.0,3.6757279551131083,1.7116792,101,119.35,9.176464460782269,99,204.33199999999997,211.6
59207.056676626205,252,254,212.5,406311.0,204.19391100702575,65016525.0,2.9042277803230245,1.7207135,103,119.22,7.257520237656936,99,204.38099999999994,210.9
59442.32280087471,359,255,212.5,408447.0,204.21966292134832,65272075.0,3.0135832492234225,1.7235652,102,117.54,7.515876529055011,99,205.054,211.4
59677.04223012924,369,256,212.5,410578.0,204.17484748944156,65527235.0,3.696421377494726,1.7201204,102,119.18,9.281573142522769,99,204.41299999999998,211.4
59914.735243558884,336,257,212.5,412732.0,204.28876508820798,65784528.0,3.0801784039240334,1.7369677,99,118.67,7.7576478393904935,99,204.59900000000002,212.4
60149.091906785965,375,258,212.5,414872.0,204.20018691588785,66040040.0,3.5703796716875913,1.7260423,103,119.15,8.738850038763681,99,204.38299999999998,210.8
60383.952353954315,332,259,212.5,417031.0,204.5397869383974,66296616.0,2.772330968697641,1.7435127,100,118.56,6.9589079603052655,99,204.65900000000002,212.0
60618.86687660217,341,260,212.5,419176.0,204.4079254079254,66552183.0,3.507663039688962,1.7350128,102,118.42,8.787695943761367,99,204.71,211.4
60855.45823717117,304,261,212.5,421332.0,204.58214285714288,66808079.0,2.9594355880809435,1.7419671,102,118.8,7.252585745787497,99,204.52099999999996,211.4
61088.84958362579,367,262,212.5,423484.0,204.35627323420076,67064707.0,5.701324407539006,1.737405,101,120.04,13.521035463306797,99,203.97,211.9
61322.22119188309,335,263,212.5,425638.0,204.62428040854226,67320161.0,2.7707428606783413,1.739932,101,118.52,6.927452634266077,99,204.672,211.8
61554.47972893715,274,264,212.5,427792.0,204.73732590529247,67575007.0,2.7425336825643543,1.7424885,102,118.3,6.838859554048466,99,204.753,211.4
61790.45074868202,348,265,212.5,429956.0,204.58585951940853,67831901.0,3.1951187771348972,1.7507445,103,118.2,8.06225774829855,99,204.796,211.0
62026.6611020565,329,266,212.5,432125.0,204.61226371599815,68089205.0,5.579613875529382,1.7536601,100,119.84,13.88360183813984,99,204.10299999999998,212.1
62257.23500943184,375,267,212.5,434274.0,204.5147510469986,68343582.0,3.084673564576972,1.7364672,100,117.87,7.602177319689407,99,204.88299999999998,212.0
62485.96820354462,375,268,212.5,436449.0,204.65066666666667,68600287.0,5.831426583607136,1.7595558,102,118.15,14.622841721088278,99,204.808,211.3
62713.023641347885,375,269,212.5,438618.0,204.7366989396035,68856433.0,2.956675667028766,1.7529632,100,117.03,7.399263476860384,99,205.26300000000003,212.0
62941.34482765198,255,270,212.5,440803.0,205.14974828375284,69112767.0,3.578008384562562,1.7714304,99,117.47,8.935832361901156,99,205.084,212.4
63174.02341246605,313,271,212.7,442975.0,204.9650552486188,69368526.0,3.931724685173162,1.7562361,99,117.66,9.30399914015473,99,204.97100000000003,212.7
63404.282786130905,375,272,212.7,445145.0,204.84345622119815,69624170.0,5.179864476991653,1.7570196,99,118.69,12.969730143684563,99,204.59799999999998,212.6
63636.787787914276,375,273,213.0,447324.0,204.859109683341,69880244.0,8.150003926379421,1.7620413,98,118.71,20.407006149849618,98,204.59400000000002,213.0
63867.94427585602,336,274,213.0,449501.0,205.07423059255856,70136039.0,2.2724004928709207,1.764199,102,115.94,5.707573915421508,98,205.71400000000003,211.3
64098.360453128815,338,275,213.0,451682.0,204.9805593764328,70392803.0,3.221523086988513,1.7649755,100,116.51,8.097524313023087,98,205.467,212.0
64328.71174097061,375,276,213.0,453863.0,204.84250343878955,70648658.0,3.28402436044558,1.7662864,101,116.87,8.189816847768942,98,205.328,211.8
64562.75333189964,375,277,213.0,456055.0,205.22130474452555,70904841.0,4.186858488174636,1.7762468,101,117.23,10.526970124399519,98,205.19600000000003,211.6
64794.58103442192,375,278,213.0,458233.0,205.11680440771352,71159999.0,2.943966541929442,1.7683867,99,116.8,7.364781055808787,98,205.36899999999997,212.4
65026.392342567444,255,279,213.0,460427.0,205.3549225159526,71416254.0,2.160767456252523,1.7752258,99,115.13,5.414157367494965,98,206.02199999999996,212.4
65255.51128602028,375,280,213.0,462620.0,205.21030551755587,71672599.0,6.325415006147819,1.7786913,101,116.8,15.798101151720733,98,205.355,211.7
65487.29462003708,259,281,213.0,464814.0,205.36964448495897,71928746.0,4.2733247009793205,1.7815783,100,118.12,10.680149811683355,98,204.83599999999998,212.0
65715.80504870415,326,282,213.0,467010.0,205.5537795992714,72184138.0,3.3617638227573328,1.7811155,101,116.98,8.404736759708777,98,205.28799999999995,211.8
65944.13547587395,307,283,213.0,469210.0,205.44386363636363,72440609.0,3.465149203136857,1.7852774,101,116.25,8.6676121279162,98,205.57899999999998,211.8
66174.99801564217,252,284,213.0,471403.0,205.4324213406293,72696311.0,5.681842218858245,1.7803843,100,117.44,14.241011200051773,98,205.113,212.1
66403.94445228577,375,285,213.0,473607.0,205.39809437386572,72952338.0,2.6728329540021765,1.7875017,98,115.79,6.680261970911021,98,205.75800000000004,212.9
66636.60496354103,340,286,213.0,475807.0,205.61345454545454,73207862.0,2.7492733585440354,1.7866508,100,116.11,6.883160611230862,98,205.63600000000005,212.1
66869.29011511803,288,287,213.0,478023.0,205.79120036101085,73464300.0,3.736628962045871,1.8036193,99,114.94,9.323969111917949,98,206.09799999999998,212.4
67101.90986728668,375,288,213.0,480234.0,205.64785165083674,73720348.0,3.113053163696373,1.7978636,100,115.29,7.470334664524743,98,205.93,212.2
67333.6372127533,338,289,213.0,482452.0,205.76672678088366,73977125.0,2.5383008095968433,1.8016906,98,115.13,6.331911243850469,98,206.023,212.8
67564.31484222412,375,290,213.0,484651.0,205.60891314233743,74231984.0,2.8171020570792256,1.785114,98,115.31,7.030924548023538,98,205.94400000000002,212.8
67794.09942436218,307,291,213.0,486877.0,205.96639712488766,74488619.0,4.289053974945991,1.8121289,99,114.69,10.744016939673916,98,206.20399999999998,212.6
68024.92285442352,375,292,213.0,489094.0,205.90162381596753,74744020.0,2.7767614229530073,1.8017383,100,114.01,6.933245993039622,98,206.48600000000002,212.1
68258.10712075233,297,293,213.0,491324.0,205.99663677130044,75000922.0,2.76629282614838,1.8163228,99,115.1,6.895650803223724,98,206.03199999999998,212.6
68488.56003928185,375,294,213.5,493539.0,205.79164785553047,75256682.0,2.580251150566549,1.8008275,97,114.13,6.470942744299318,97,206.44799999999998,213.5
68718.1461262703,375,295,213.5,495764.0,205.9980224719101,75512439.0,4.6038414394937615,1.8096036,99,116.34,11.53882143028481,97,205.53799999999998,212.5
68950.03367638588,230,296,213.5,498000.0,206.1514311270125,75769185.0,2.743475715219655,1.8208458,99,114.51,6.850540124690899,97,206.271,212.4
69178.66589140892,249,297,213.5,500224.0,206.1533273381295,76024533.0,2.5140507154789065,1.8119419,99,114.25,6.275946143809713,97,206.39300000000003,212.5
69409.65316796303,375,298,213.5,502454.0,206.12542600896862,76280160.0,2.708235403357691,1.8151611,99,114.2,6.634756966159348,97,206.38100000000003,212.6
69637.7620151043,342,299,213.5,504692.0,206.31313672922255,76536252.0,2.521661951967393,1.8277247,97,115.15,6.3219854476264015,97,206.039,213.2
69870.75033569336,225,300,213.5,506934.0,206.28751115075823,76792944.0,3.2200086956404324,1.8243345,99,114.86,7.814115432984082,97,206.11199999999997,212.4
70102.05754876137,375,301,213.5,509170.0,206.2587656529517,77048567.0,2.636490849595349,1.8243445,97,113.59,6.583456538931506,97,206.65400000000002,213.5
70336.60373973846,350,302,213.5,511418.0,206.47820284697508,77304843.0,3.4506776146142677,1.8336271,99,115.04,8.63008690570379,97,206.06800000000004,212.4
70570.1521396637,352,303,213.5,513651.0,206.3218987908643,77560318.0,3.58283072444122,1.8176619,99,114.19,8.972953805743122,97,206.41800000000006,212.5
70799.8815062046,375,304,213.5,515899.0,206.30240213523135,77817117.0,2.7539301007832426,1.8336041,98,113.86,6.8513064447592775,97,206.563,212.8
71031.10709786415,263,305,213.5,518146.0,206.53907432131732,78072957.0,3.647459938093906,1.8312315,98,113.49,9.133996934529813,97,206.69400000000002,212.8
71259.71868991852,375,306,213.5,520396.0,206.4975111111111,78328894.0,4.420865978515974,1.8348285,98,112.81,11.087556087795,97,206.98799999999994,212.8
71491.15297603607,357,307,213.5,522636.0,206.47705357142857,78584312.0,3.5396297829010313,1.8286132,97,113.58,8.869250250162073,97,206.66100000000003,213.2
71721.89867258072,269,308,213.5,524889.0,206.65787838437637,78840201.0,6.796170686496918,1.8383695,99,114.72,16.97709044565646,97,206.192,212.5
71956.18628954887,311,309,213.5,527158.0,206.8687527545174,79096743.0,2.6535530897270556,1.8538256,99,113.32,6.596787096761575,97,206.78400000000002,212.6
72186.82260966301,375,310,213.5,529408.0,206.40066666666667,79352607.0,5.233884217290252,1.8332722,98,114.64,13.084739202597811,97,206.216,212.8
72419.1692841053,375,311,213.9,531667.0,206.6393536963258,79608745.0,7.571455540383236,1.8440547,96,115.3,18.892061825009993,96,205.981,213.9
72648.04410839081,232,312,213.9,533934.0,206.88928098808998,79864931.0,4.8916740488303185,1.8510381,98,114.37,12.246350476774705,96,206.35500000000005,212.9
72878.187302351,375,313,213.9,536203.0,206.89594535037463,80120780.0,32.06731786414324,1.8530467,96,115.65,27.10438156461055,96,203.68500000000003,213.6
73107.98153352737,364,314,213.9,538463.0,206.7047345132743,80377242.0,4.909322865732095,1.8452406,97,114.25,12.286069347028771,96,206.393,213.2
73337.98766589165,375,315,213.9,540727.0,206.86320671378093,80632681.0,2.671775439665543,1.8487946,96,113.0,6.642288762166245,96,206.89599999999996,213.7
73569.68644475937,375,316,213.9,543001.0,206.92000879507475,80888961.0,2.835580363876152,1.860831,98,112.83,7.045644044372381,96,206.97800000000007,213.0
73800.64544606209,318,317,213.9,545275.0,207.10105540897098,81144771.0,2.206059835997201,1.8592868,97,110.87,5.523866399542986,96,207.75,213.2
74031.78961825371,375,318,213.9,547547.0,206.9667253521127,81400563.0,2.4282718134508756,1.8592345,98,112.4,6.063002556489648,96,207.16400000000002,212.9
74261.9930126667,259,319,213.9,549830.0,207.14034165571618,81657194.0,7.798265448162174,1.8647405,97,114.72,19.51260105675304,96,206.21599999999998,213.5
74495.00860214233,225,320,213.9,552104.0,207.20448548812664,81912420.0,2.4369579397273133,1.85946,97,112.79,6.102941913536454,96,206.99400000000003,213.3
74727.14511036873,375,321,213.9,554373.0,206.90498016747466,82168296.0,2.8181162147789443,1.8558278,98,113.31,7.0366114003829985,96,206.78900000000002,212.8
74959.07765030861,209,322,214.3,556665.0,207.36544502617804,82424650.0,2.4135956579344446,1.8760954,95,110.97,6.038965143135039,95,207.73399999999998,214.3
75185.70591664314,375,323,214.3,558941.0,207.00193321616874,82680242.0,2.5725619526067782,1.8617208,95,113.41,6.375099999215698,95,206.74499999999998,214.0
75416.66424107552,375,324,214.6,561230.0,207.17461773700305,82936803.0,1.9396298615973095,1.8736353,94,110.5,4.832183771339828,94,207.90600000000003,214.6
75645.17867708206,204,325,214.6,563523.0,207.38460532054077,83193179.0,2.266816269572814,1.8773712,97,110.73,5.451339284983096,94,207.78799999999995,213.4
75874.93055462837,232,326,214.6,565801.0,207.2594820017559,83448597.0,2.2341483836128706,1.8652996,98,110.7,5.5470712993434645,94,207.84099999999998,212.8
76103.0153324604,361,327,214.6,568097.0,207.46716027874564,83704832.0,2.621491178699636,1.8804332,97,111.61,6.528238659853054,94,207.472,213.3
76333.34451770782,375,328,214.6,570387.0,207.32742358078602,83960642.0,6.3161800955957546,1.8745098,97,113.76,15.215202923392114,94,206.563,213.3
76564.00075221062,326,329,214.6,572692.0,207.60776572668115,84217103.0,3.209560094467776,1.8900119,98,110.72,8.00884511025154,94,207.81799999999996,213.0
76793.78151750565,217,330,214.6,574992.0,207.6088695652174,84472974.0,2.236931827302745,1.8871984,96,110.63,5.581496215173848,94,207.85600000000002,213.6
77021.84402799606,375,331,214.6,577287.0,207.47019607843137,84728561.0,2.466108472877867,1.878301,97,110.27,6.131647413216125,94,208.003,213.4
77252.11679267883,313,332,214.6,579590.0,207.65240990013027,84984569.0,2.341986336424703,1.8854958,97,111.33,5.83447512635027,94,207.59,213.3
77487.33950448036,334,333,214.6,581902.0,207.6865916955017,85241375.0,2.606030698207524,1.8924922,97,111.01,6.4907549637927335,94,207.702,213.2
77718.89919090271,375,334,214.6,584208.0,207.6921075455334,85496990.0,2.2659214461229666,1.8904543,97,110.43,5.643146285539655,94,207.96,213.2
77949.86662125587,375,335,214.6,586512.0,207.56436631944445,85753191.0,2.4927677388798193,1.8840055,97,110.46,5.913408492570085,94,207.903,213.5
78186.58193540573,353,336,214.6,588811.0,207.61726837755546,86008991.0,3.004165607951732,1.8817954,96,111.29,7.507722690669921,94,207.61700000000005,213.6
78417.75680613518,274,337,214.6,591120.0,207.84045041143352,86264653.0,2.4927853898801646,1.8939319,95,110.13,6.220377802031,94,208.08899999999994,214.3
78648.86356401443,327,338,214.6,593440.0,207.95366379310346,86520890.0,2.7409093381576852,1.9029022,97,110.05,6.845984224346416,94,208.10399999999998,213.4
78878.61911201477,375,339,214.6,595756.0,207.71411917098447,86777478.0,2.62648415186538,1.8991625,95,109.75,6.535097550916896,94,208.24099999999996,214.0
79107.64495229721,276,340,214.6,598062.0,207.90745880312227,87032424.0,2.3571559133837536,1.8923348,97,110.37,5.874785102452686,94,208.004,213.2
79336.98475813866,375,341,214.6,600387.0,207.9807311827957,87288496.0,33.33250322133038,1.9073118,97,112.82,27.067094413697234,94,204.72700000000003,213.5
79569.67208957672,189,342,214.6,602719.0,208.14343910806176,87544942.0,1.962939377566206,1.9160331,96,109.24,4.866456616471578,94,208.463,213.7
79801.09582018852,352,343,214.7,605043.0,208.07573149741825,87800927.0,2.224579960352067,1.9073337,94,110.26,5.534654460759046,94,208.03799999999998,214.7
80030.66687583923,349,344,214.7,607372.0,208.18338342636326,88056808.0,2.4823962213957707,1.9135886,95,109.94,6.1916395243909355,94,208.14700000000002,214.2
80262.09405779839,375,345,214.7,609704.0,208.0817753001715,88313064.0,2.238191010615491,1.9145615,96,110.32,5.538736317970011,94,207.99899999999997,213.8
80492.04836654663,303,346,214.7,612041.0,208.25344458707744,88569467.0,4.35116294799448,1.9195937,97,109.62,10.869940202227424,94,208.291,213.2
80723.71282076836,289,347,214.7,614366.0,208.18159139784947,88824961.0,2.5639508575633827,1.9098897,96,109.51,6.347432551827549,94,208.33400000000006,213.8
80952.07545089722,321,348,214.7,616697.0,208.14131274131276,89081366.0,2.9623733728211916,1.9156594,96,109.32,7.153852109178663,94,208.38800000000003,213.6
81182.95292210579,375,349,214.7,619023.0,207.9817712811694,89337005.0,5.344149979182845,1.9087257,97,110.22,13.311333516969665,94,208.03099999999998,213.4
81415.75766324997,144,350,214.7,621368.0,208.45778251599148,89593075.0,2.7789206537790885,1.9317183,96,109.4,6.902173570694959,94,208.38,213.8
81650.6053211689,375,351,214.7,623709.0,208.32627082443403,89848916.0,5.0564311525027215,1.9184539,96,109.48,12.591648025576319,94,208.34800000000004,213.6
81884.07065463066,375,352,214.7,626040.0,208.15272415272415,90104156.0,1.8076114073550213,1.9182209,96,108.82,4.515263004521442,94,208.62099999999998,213.9
82113.63331413269,303,353,214.7,628392.0,208.43384353741496,90361115.0,8.153972958012554,1.9300042,94,110.74,20.35073463047464,94,207.83499999999995,214.6
82343.66168141365,262,354,214.7,630742.0,208.58297872340427,90617011.0,4.2841143775580965,1.9343116,95,109.55,10.691468561427845,94,208.34199999999998,214.1
82571.80018043518,146,355,214.7,633102.0,208.7439406779661,90873063.0,2.366739529394817,1.9428943,96,108.36,5.920337828198657,94,208.78800000000004,213.9
82801.2808482647,240,356,214.7,635454.0,208.5985544217687,91129044.0,2.4902166572408935,1.9343562,94,109.5,6.18465843842649,94,208.361,214.6
83030.17530441284,257,357,214.7,637806.0,208.62933673469388,91384880.0,2.4078145692723094,1.9337507,94,109.15,6.005622365750281,94,208.47699999999998,214.4
83256.82714176178,223,358,214.7,640163.0,208.68014425116672,91640991.0,2.3949469722730803,1.9401982,96,109.0,5.961543424315552,94,208.57299999999998,213.9
83485.84583115578,178,359,214.7,642519.0,208.7677843803056,91896474.0,2.551525818015564,1.9402665,96,108.49,6.371020326446934,94,208.75399999999993,213.8
83715.29337620735,217,360,214.7,644877.0,208.74881255301102,92152266.0,2.0545118641662796,1.9403918,96,107.8,5.112729212465687,94,209.05900000000003,213.8
83942.71703982353,254,361,214.7,647250.0,208.71129372102826,92409934.0,2.0797317134669093,1.9528747,96,108.23,5.180453648089133,94,208.854,213.6
84171.42466235161,221,362,214.7,649609.0,208.80470538363716,92665489.0,2.0773663615260562,1.9455339,94,107.96,5.11061640117902,94,208.957,214.4
84402.77217245102,268,363,214.7,651970.0,208.83396865734858,92921026.0,1.9680901910227606,1.9424785,95,107.7,4.879549159502341,94,209.06100000000004,214.3
84632.41038441658,171,364,214.7,654338.0,208.84649493243242,93177318.0,2.3729077099626106,1.9519124,95,109.07,5.936758374736166,94,208.50299999999996,214.0
84859.90874695778,226,365,214.7,656707.0,208.9848459265513,93432910.0,1.9132684077253774,1.9529594,96,107.13,4.713077550815391,94,209.298,213.9
85091.35039758682,375,366,214.7,659079.0,208.86985666104553,93688946.0,3.6444209416586335,1.9544197,95,108.03,9.074640488746647,94,208.91400000000002,214.2
