best_eplen,recent_best_eplen,rew_mean,eplen_std,best_ext_ret,total_secs,eprew_recent,eprew,n_updates,epcount,eplen,recent_worst_eplen,recent_best_ext_ret,tcount,eprew_std,,,,
436,506,0.30250207,195.0875893,378.85,198552.0426,243.5222581,261.56,419,93834,811.95,1250,364.9,107208427,156.2377952,,,,
436,473,0.2977586,213.6216225,378.85,199025.8571,247.5870861,238.8315,420,94136,847.32,1250,371.45,107463905,177.2792492,,,,
436,464,0.31599277,197.5295968,378.85,199499.1369,259.1856209,265.1015,421,94442,836.28,1250,373.3,107718384,141.6946383,,,,
436,482,0.31117657,207.4955853,378.85,199971.9808,250.6302885,258.458,422,94754,817.89,1250,369.6,107976944,157.3966549,,,,
436,467,0.3123357,192.6215904,378.85,200442.8437,264.4018092,263.795,423,95058,817.27,1250,372.6,108224947,151.8678538,,,,
436,469,0.3194046,195.0612404,378.85,200914.607,247.3281447,272.875,424,95376,801.75,1250,364.25,108491511,140.3798507,,,,
436,498,0.29798955,214.3611635,378.85,201395.7628,249.2709836,235.1915,425,95681,837.46,1250,366.5,108741655,187.422166,,,,
436,492,0.29300618,210.2739271,378.85,201866.0145,245.363245,250.644,426,95983,827.66,1250,367.7,108995783,168.4764669,,,,
436,484,0.28123164,202.0222451,378.85,202339.349,232.1516447,249.1965,427,96287,830.55,1250,369.25,109250707,169.6101695,,,,
436,494,0.30006835,210.0959921,378.85,202808.5108,245.0187908,235.6185,428,96593,857.79,1250,367.2,109507513,179.0527534,,,,
436,486,0.2813746,230.2629304,378.85,203287.9981,233.9288525,246.0905,429,96898,802.23,1250,368.9,109762054,185.2032871,,,,
436,493,0.27378714,225.2814276,378.85,203765.1971,231.8643333,214.521,430,97198,871.72,1250,367.4,110018111,197.8610278,,,,
436,484,0.2837544,231.157322,378.85,204237.7928,226.7746732,219.2575,431,97504,850.25,1250,369.3,110278085,202.3322304,,,,
436,492,0.30451843,202.9133175,378.85,204720.0447,249.8763754,262.019,432,97813,824.84,1250,367.7,110536846,152.7861106,,,,
436,479,0.30599123,222.2410862,378.85,205202.095,251.448539,241.9335,433,98121,826.86,1250,370.3,110789920,181.0049639,,,,
436,476,0.29406282,215.3224735,378.85,205687.583,235.9273312,248.5935,434,98432,834.18,1250,370.95,111048641,170.0809056,,,,
436,485,0.29233494,201.2797566,378.85,206164.2179,239.2035714,267.9335,435,98740,795.86,1250,369.15,111304821,153.7585227,,,,
436,471,0.31595913,212.2995664,378.85,206627.9881,254.5880952,248.47,436,99055,809.79,1250,371.8,111562676,178.771207,,,,
436,486,0.25483334,210.629934,378.85,207105.3347,219.4440273,246.596,437,99348,840.97,1250,368.95,111813527,171.2695568,,,,
436,473,0.2786449,250.3042427,378.85,207581.9627,230.9769608,190.842,438,99654,866.69,1250,371.5,112068928,225.1588664,,,,
436,536,0.24420586,233.1265056,378.85,208057.9071,197.9120462,212.6965,439,99957,845.82,1250,358.9,112331990,209.7367391,,,,
436,490,0.28939798,201.0341006,378.85,208543.0987,237.352443,258.16,440,100264,805.52,1250,368,112585680,166.1425302,,,,
436,474,0.3071318,223.0842825,378.85,209016.0534,246.8928115,242.66,441,100577,809.23,1250,371.3,112839083,183.4706855,,,,
436,468,0.31123063,202.5392157,378.85,209492.6215,249.85,257.6835,442,100891,813.31,1250,372.4,113096303,161.9262831,,,,
436,453,0.3198701,215.2667822,378.85,209970.9105,247.8001558,252.13,443,101212,793.85,1250,375.4,113357898,178.8651704,,,,
436,496,0.29189834,241.0174838,378.85,210446.2253,250.0618333,208.2735,444,101512,850.15,1250,366.9,113604264,210.0567301,,,,
436,470,0.27972084,248.3601617,378.85,210913.917,228.0616883,200.171,445,101820,856.49,1250,372.05,113862831,217.7639856,,,,
436,473,0.30069336,196.8642362,378.85,211389.9377,247.3753247,262.8365,446,102128,808.35,1250,371.55,114116360,155.3987707,,,,
436,497,0.3104905,216.9193398,378.85,211874.1953,242.7169811,250.4245,447,102446,830.2,1250,366.75,114379293,167.4933856,,,,
436,474,0.32663736,206.2002568,378.85,212361.0352,259.4728571,260.9435,448,102761,794.79,1250,371.3,114633375,163.4736887,,,,
436,510,0.30177236,227.2152308,378.85,212837.8161,248.7736246,223.4415,449,103070,843.17,1250,364.1,114888158,197.4424495,,,,
436,491,0.28716624,226.6775849,378.85,213319.1101,238.0729373,224.241,450,103373,850.15,1250,367.9,115141184,196.4636757,,,,
436,458,0.32861102,214.2974034,378.85,213800.1042,254.7427469,258.236,451,103697,807.77,1250,374.5,115402494,164.3113968,,,,
436,467,0.33589956,199.9406439,378.85,214276.1846,266.9338608,270.7465,452,104013,788.83,1250,372.65,115656545,150.4336342,,,,
425,425,0.33362228,207.7309568,381.1,214746.5931,261.9951863,258.2315,453,104335,793.64,1250,381.1,115912722,167.590791,,,,
425,453,0.3680393,198.0713939,381.1,215224.9294,280.4271903,271.7895,454,104666,780.77,1250,375.45,116168917,152.2774368,,,,
425,463,0.3482735,193.2330262,381.1,215698.7618,267.6035168,279.962,455,104993,760.76,1250,370.95,116426703,144.7364902,,,,
425,494,0.3607856,171.7419398,381.1,216169.2704,274.1490909,299.093,456,105323,749.69,1250,367.25,116683794,105.5794627,,,,
425,475,0.37129554,183.9573744,381.1,216642.6819,285.9501506,287.157,457,105655,748.62,1250,371,116934722,134.8074167,,,,
425,474,0.36118418,227.6770193,381.1,217123.0074,270.6129518,241.623,458,105987,834.43,1250,371.25,117196786,178.8068089,,,,
425,473,0.37004673,150.4455104,381.1,217602.0833,284.2115152,301.5045,459,106317,740.22,1250,371.4,117449182,102.6626668,,,,
425,461,0.39463654,200.4955987,381.1,218076.3947,287.7893678,275.0315,460,106665,768.57,1250,373.9,117709688,150.8434967,,,,
425,463,0.37365702,203.1576381,381.1,218550.5056,280.9847305,272.3905,461,106999,773.79,1250,373.5,117967135,155.6863165,,,,
425,484,0.35718104,204.7551963,381.1,219027.5642,279.7585139,274.4795,462,107322,770.36,1250,369.3,118214587,150.5215232,,,,
425,429,0.37551418,203.4118018,381.1,219505.6241,279.8692647,273.231,463,107662,770.33,1250,380.25,118471194,155.1505925,,,,
425,491,0.38328153,232.1658827,381.1,219988.862,279.9456395,257.61,464,108006,810.23,1250,367.85,118735852,165.9677372,,,,
425,460,0.38021225,199.168434,381.1,220459.9813,284.1686012,275.179,465,108342,763.43,1250,374.05,118989158,154.0248211,,,,
425,443,0.37424558,215.4971673,381.1,220933.2298,282.6433432,267.2205,466,108680,758.03,1250,377.45,119242529,169.7342479,,,,
425,465,0.38771066,182.8285566,381.1,221409.3041,285.855117,294.7605,467,109022,734.33,1250,373.1,119499318,124.8555236,,,,
425,460,0.37703416,201.6584962,381.1,221886.7888,278.3939706,289.0225,468,109362,739.53,1250,374.05,119755557,137.2203273,,,,
425,462,0.37527505,188.195001,381.1,222357.2667,278.4343567,288.434,469,109704,723.96,1250,373.75,120010484,142.3273324,,,,
425,454,0.43279544,135.1398624,381.1,222829.906,300.7247238,330.806,470,110066,674.76,1250,372.35,120271399,27.22535058,,,,
425,448,0.35604522,204.2228927,381.1,223296.0569,268.2539039,277.3515,471,110399,750.99,1250,376.4,120524446,155.5998123,,,,
425,437,0.41067088,200.8753531,381.1,223772.6123,292.3265449,284.1375,472,110755,739.65,1250,378.7,120783423,147.0777754,,,,
425,451,0.3990562,167.8834295,381.1,224257.8903,285.6542614,308.6275,473,111107,702.21,1250,375.95,121040135,107.8686406,,,,
425,445,0.40940225,172.3688751,381.1,224741.0659,295.3322857,309.6905,474,111457,692.53,1250,377.05,121290880,111.0273893,,,,
425,457,0.40498206,198.9592923,381.1,225225.9165,285.8822129,288.6325,475,111814,738.8,1250,374.7,121552732,138.428621,,,,
425,434,0.38600168,186.8800942,381.1,225713.569,279.6760057,295.767,476,112162,728.52,1250,379.25,121809204,126.4821883,,,,
425,460,0.39092252,164.4053463,381.1,226192.0207,288.3488372,299.631,477,112506,721.39,1250,374.15,122061382,121.4116096,,,,
425,458,0.3938921,221.4470537,381.1,226674.1732,282.1310888,280.89,478,112855,743.68,1250,374.55,122320832,150.0534227,,,,
425,442,0.38587627,204.9788711,381.1,227171.3499,285.8292754,280.0485,479,113200,739.32,1250,377.75,122574485,154.5810371,,,,
425,427,0.41443434,151.9289716,381.1,227641.304,292.5367978,318.469,480,113556,696.74,1250,380.6,122826115,76.04940821,,,,
425,448,0.42796674,185.1535241,381.1,228116.0841,297.018595,294.6795,481,113919,705.95,1250,376.45,123088121,139.2455398,,,,
425,435,0.43817005,201.2747403,381.1,228602.5728,301.9931694,287.7105,482,114285,723.83,1250,379.15,123344703,146.55736,,,,
425,441,0.46340865,155.3546816,381.1,229079.8083,313.0186667,320.9015,483,114660,681.23,1250,377.95,123602353,82.47764953,,,,
425,439,0.42940643,198.0525395,381.1,229561.8736,300.9221607,292.8775,484,115021,720.54,1250,378.3,123856844,136.8450352,,,,
425,461,0.43749925,170.5620506,381.1,230036.7664,304.2479396,307.239,485,115385,695.37,1250,373.8,124113844,111.7959231,,,,
425,451,0.44158733,150.2667159,381.1,230508.4222,302.447139,324.954,486,115752,682.79,1250,375.85,124371533,58.97134757,,,,
425,439,0.42637405,183.4224291,381.1,230981.7668,302.1179272,305.1355,487,116109,694.45,1250,378.2,124623888,122.3650392,,,,
425,471,0.4007253,225.6560214,381.1,231455.2455,286.7329096,267.102,488,116463,739.4,1250,371.95,124878989,177.6610092,,,,
425,439,0.43570164,158.0753298,381.1,231929.2183,297.8845109,315.009,489,116831,667.51,1250,378.2,125135210,110.2649451,,,,
425,427,0.45162597,161.5019505,381.1,232406.2989,309.0629032,318.324,490,117203,674.2,1250,380.7,125389329,96.19250711,,,,
425,460,0.4473151,197.3971578,381.1,232877.4193,303.2116622,295.4835,491,117576,700.61,1250,374.15,125647822,141.6338763,,,,
424,424,0.452252,194.5090939,381.35,233360.7913,300.6982667,296.342,492,117951,709.82,1250,381.35,125908209,132.3478567,,,,
424,448,0.4427829,186.3375969,381.35,233843.1807,306.2027248,304.381,493,118318,682.8,1250,376.45,126160727,129.8416859,,,,
424,459,0.48258176,148.0678476,381.35,234325.8587,313.9638243,319.701,494,118705,664.15,1250,374.3,126422501,98.62722798,,,,
424,428,0.46337196,164.3044686,381.35,234807.6585,314.1132,317.375,495,119080,677.96,1250,380.5,126674864,96.46452547,,,,
424,440,0.46143588,206.8959101,381.35,235292.8025,308.4558355,294.708,496,119457,706.68,1250,378.15,126929743,141.072848,,,,
424,452,0.4572479,153.1337651,381.35,235768.4561,311.3889037,325.0875,497,119831,645.7,1250,375.6,127182494,91.29720652,,,,
414,414,0.46593624,144.0309894,383.25,236244.9003,309.5314324,325.6925,498,120208,656.71,1250,383.25,127441194,80.93757143,,,,
414,422,0.48500404,155.7347935,383.25,236722.9414,321.7016883,318.354,499,120593,653.79,1250,381.65,127695777,108.092634,,,,
414,433,0.45977932,167.9307846,383.25,237197.1571,309.9512,309.723,500,120968,676.54,1250,379.45,127949747,118.4516907,,,,
414,421,0.46277276,203.7846353,383.25,237672.5027,310.0011968,297.2455,501,121344,691.68,1250,381.8,128206603,143.121327,,,,
410,410,0.48985308,169.714809,384.1,238147.5567,317.1228205,321.1645,502,121734,661.94,1250,384.1,128467348,94.01583332,,,,
410,443,0.4384207,165.4932615,384.1,238626.3249,303.494837,314.506,503,122102,676.02,1250,377.5,128717819,105.8126926,,,,
410,453,0.4397701,184.7107967,384.1,239104.9505,301.7506831,315.561,504,122468,693.96,1250,375.45,128975435,92.04097228,,,,
410,451,0.46204102,194.8083928,384.1,239592.2445,309.0043536,297.611,505,122847,693.01,1250,375.8,129234860,139.752597,,,,
410,440,0.46019265,199.5475069,384.1,240080.8558,305.8088624,295.9945,506,123225,679.95,1250,378.05,129489430,149.3779694,,,,
410,434,0.42816383,211.5528123,384.1,240562.3476,293.7829235,284.2085,507,123591,703.26,1250,379.35,129747388,160.5473876,,,,
410,419,0.3832488,229.5575525,384.1,241037.8453,280.4021429,264.674,508,123941,754.01,1250,382.35,129999125,175.187809,,,,
410,430,0.4248434,208.714723,384.1,241512.9258,290.4667575,286.765,509,124308,705.38,1250,380,130256902,156.618877,,,,
410,428,0.47710732,174.5066907,384.1,241983.9924,315.527013,312.924,510,124693,662.93,1250,380.45,130512990,117.7033168,,,,
410,456,0.43870267,178.333094,384.1,242456.1539,298.0959569,307.4195,511,125064,691.26,1250,374.8,130770656,115.9090089,,,,
410,431,0.4391559,181.067351,384.1,242939.7169,307.3508197,306.656,512,125430,670.88,1250,379.9,131017130,129.704001,,,,
410,419,0.44993174,168.4704971,384.1,243428.0794,290.0014323,315.9175,513,125814,665.54,1250,382.2,131284590,108.3762274,,,,
410,435,0.44031504,201.3396046,384.1,243896.838,309.3991781,297.4785,514,126179,701.94,1250,379.15,131531434,134.8276608,,,,
410,428,0.48472556,175.3248559,384.1,244373.0346,309.4275641,318.131,515,126569,657.43,1250,380.4,131794705,106.4435399,,,,
410,436,0.4592724,212.4799953,384.1,244859.0847,306.4293194,286.0865,516,126951,709.46,1250,378.95,132051878,156.2439199,,,,
410,413,0.46003953,213.414585,384.1,245338.6999,314.9264785,300.712,517,127323,701.93,1250,383.55,132301562,129.7499253,,,,
398,398,0.4303623,178.8879605,386.4,245806.484,289.7738606,313.4245,518,127696,661.24,1250,386.4,132561539,117.8807218,,,,
398,400,0.46658987,185.3405633,386.4,246289.7573,306.9788512,305.722,519,128079,677.34,1250,386.05,132818355,128.9464477,,,,
398,425,0.4728285,177.0300006,386.4,246776.1679,312.3062663,314.819,520,128462,649.67,1250,381.1,133071343,121.1327449,,,,
392,392,0.4588443,200.614401,387.6,247251.6445,304.2873037,301.986,521,128844,675.39,1250,387.6,133328419,138.6053154,,,,
383,383,0.45778745,172.3903045,389.45,247721.8782,303.3541995,320.893,522,129225,642.27,1250,389.45,133586710,107.1425742,,,,
383,427,0.42935908,232.2973997,389.45,248199.4092,297.4349315,273.3785,523,129590,713.41,1250,380.65,133838969,176.1474704,,,,
383,443,0.41301653,206.1306954,389.45,248678.8749,285.6788251,285.738,524,129956,707.42,1250,377.45,134096781,154.207103,,,,
383,402,0.44778118,192.0874499,389.45,249163.6651,304.5240591,310.146,525,130328,677.54,1250,385.65,134351636,118.1599121,,,,
383,422,0.41870955,212.2683877,389.45,249649.063,287.2611717,296.5155,526,130695,680.46,1250,381.7,134606720,149.1437382,,,,
383,415,0.46593153,207.4468305,389.45,250130.196,304.2615681,298.154,527,131084,673.55,1250,383.1,134865113,147.3037655,,,,
383,420,0.4651996,186.9492594,389.45,250619.7959,300.4739691,305.052,528,131472,658.12,1250,382.1,135125138,140.0548651,,,,
383,410,0.43675724,177.4156137,389.45,251100.0286,302.1827446,310.6655,529,131840,671.2,1250,384.05,135373029,119.3296071,,,,
383,436,0.44761503,199.3634056,389.45,251571.6409,295.794357,298.2955,530,132221,674.25,1250,378.85,135631553,146.5678476,,,,
383,428,0.47062454,215.4371175,389.45,252051.2075,311.0182768,300.053,531,132604,680.78,1250,380.5,135884433,142.6662325,,,,
369,369,0.46963626,183.0184523,392.25,252532.0266,303.4720052,311.1335,532,132988,667.31,1250,392.25,136143793,120.9476354,,,,
369,399,0.49358684,205.9854607,392.25,253003.3073,317.4190955,293.041,533,133386,678.7,1250,386.35,136399821,153.9302515,,,,
369,397,0.4875014,224.4609445,392.25,253478.2682,308.4315789,297.1585,534,133785,654.38,1250,386.75,136659711,160.2158566,,,,
369,408,0.5114238,165.7822898,392.25,253953.0165,319.9289277,329.039,535,134186,620.18,1250,384.45,136916892,98.31439482,,,,
369,398,0.5084823,204.8405565,392.25,254423.728,325.664125,305.4955,536,134586,675.92,1250,386.55,137167896,130.4183064,,,,
369,392,0.55172753,160.4571519,392.25,254890.2847,325.5890588,334.9705,537,135011,611.32,1250,387.6,137431281,82.20170774,,,,
356,356,0.5215371,183.3437547,394.9,255367.8733,324.2164634,318.1835,538,135421,631.74,1250,394.9,137684372,122.6885796,,,,
356,389,0.5272209,164.7129561,394.9,255847.1412,319.4518116,325.8325,539,135835,614.89,1250,388.2,137942422,110.856679,,,,
356,412,0.51413906,209.2641393,394.9,256337.3813,322.7018519,304.668,540,136240,664.6,1250,383.65,138196023,137.2147336,,,,
356,423,0.5304173,193.3169881,394.9,256814.1418,324.6144928,324.3485,541,136654,629.89,1250,381.5,138452751,106.8321701,,,,
356,397,0.5550181,173.7996349,394.9,257278.5028,327.0071429,330.012,542,137081,595.37,1250,386.65,138713049,111.8201843,,,,
356,414,0.5697098,169.4735956,394.9,257756.1355,339.1665105,329.8025,543,137508,593.02,1250,383.2,138963899,114.0638252,,,,
356,411,0.5812735,150.5380281,394.9,258234.649,332.3413636,334.7825,544,137948,591.11,1250,383.95,139227732,98.10128271,,,,
356,393,0.5577976,145.1741244,394.9,258708.6069,335.2128842,341.603,545,138371,598.44,1250,387.45,139478937,63.09486779,,,,
356,398,0.57574373,124.8850335,394.9,259188.1669,334.0697248,350.7185,546,138807,576.78,1250,386.55,139736365,24.9767058,,,,
356,403,0.58302844,164.2517857,394.9,259669.6674,336.2562785,329.884,547,139245,590.53,1250,385.55,139994071,116.280017,,,,
356,406,0.59994483,188.8153116,394.9,260153.7887,340.8650901,327.313,548,139689,606.59,1250,384.9,140252151,114.2725485,,,,
356,414,0.5877324,159.8953342,394.9,260637.0741,342.9132184,329.1205,549,140124,598.61,1250,383.35,140502837,112.0593671,,,,
356,393,0.58929485,164.5212263,394.9,261105.4234,340.0440774,336.079,550,140563,585.31,1250,387.4,140758049,98.22556571,,,,
356,359,0.5960208,167.8829056,394.9,261587.5502,342.0349887,331.637,551,141006,585.9,1250,394.35,141015043,112.3005398,,,,
356,393,0.60403234,148.2555426,394.9,262067.582,338.9438616,342.3315,552,141454,577.71,1250,387.45,141271833,78.80650216,,,,
356,391,0.6370179,130.2576815,394.9,262537.4642,347.7605603,344.842,553,141918,559.58,1250,387.95,141530404,83.95322767,,,,
356,365,0.6365901,109.1809045,394.9,263019.6534,351.785141,349.0995,554,142379,561.01,1250,393,141784614,59.62575681,,,,
356,405,0.64087987,116.1126225,394.9,263496.8363,347.0792291,352.6935,555,142846,544.17,1250,385.1,142044713,61.36764524,,,,
356,387,0.6249932,177.4447801,394.9,263968.7305,345.3572052,329.4095,556,143304,572.7,1250,388.65,142298882,127.620848,,,,
356,399,0.61565006,166.9336931,394.9,264440.6641,341.2504357,333.712,557,143763,573.61,1250,386.3,142556431,114.8256847,,,,
356,386,0.58418196,192.6697215,394.9,264912.0976,336.4939909,326.1515,558,144204,586.72,1250,388.85,142806642,130.2962408,,,,
356,395,0.64577407,161.7073901,394.9,265391.0521,344.45,337.0325,559,144676,557.6,1250,387.05,143069631,113.2345871,,,,
356,396,0.625327,134.2823503,394.9,265873.1991,348.3871991,348.0005,560,145133,547.52,1250,386.95,143321479,80.94908291,,,,
356,387,0.6062549,129.0448,394.9,266345.9329,337.1078194,348.821,561,145587,541.86,1250,388.6,143575645,82.8514246,,,,
356,389,0.64485127,145.4693573,394.9,266828.4953,347.031383,349.339,562,146057,560.19,1250,388.35,143840433,63.60864076,,,,
356,404,0.6173845,133.7616458,394.9,267308.6048,348.431,349.31,563,146507,561.11,1250,385.3,144091968,62.59822521,,,,
356,395,0.607538,176.9036585,394.9,267786.9504,341.5233407,333.2335,564,146959,579.34,1250,387.05,144345034,112.1447224,,,,
356,362,0.6234082,92.89607688,394.9,268270.654,342.4376623,358.6845,565,147421,535.33,1250,393.6,144601860,18.67099983,,,,
356,376,0.60613966,131.5421951,394.9,268733.9225,342.4655902,349.053,566,147870,562.53,1250,390.9,144857006,62.14661287,,,,
356,365,0.62024635,114.6481504,394.9,269204.8823,339.9462882,356.7065,567,148328,525.04,1250,393.15,145111288,57.74400473,,,,
356,386,0.6267369,158.5562597,394.9,269677.7601,342.1480769,339.217,568,148796,563.55,1250,388.9,145370922,102.469517,,,,
356,378,0.60924244,171.2801433,394.9,270156.2016,335.70625,337.392,569,149252,555.35,1250,390.4,145627737,115.4925787,,,,
356,382,0.6358916,134.8883108,394.9,270633.6412,345.5486081,349.6775,570,149719,536.94,1250,389.75,145880939,84.70768689,,,,
356,378,0.67657906,98.54114826,394.9,271109.1977,351.3171458,357.706,571,150206,519.39,1250,390.55,146140244,59.92944488,,,,
356,390,0.6819314,107.8607783,394.9,271589.1787,355.3163244,360.4205,572,150693,527.45,1250,388.15,146396917,21.67029545,,,,
356,382,0.67480624,69.2414464,394.9,272060.8807,350.4052469,367.3995,573,151179,493.39,1250,389.7,146653633,13.84956226,,,,
356,387,0.67105514,140.5559145,394.9,272540.8126,352.4600823,350.6735,574,151665,532.07,1250,388.6,146909422,85.01001543,,,,
356,373,0.6666263,122.4389231,394.9,273021.5432,349.7928274,353.746,575,152146,518.01,1250,391.5,147164884,81.80958247,,,,
356,380,0.675656,143.3682709,394.9,273493.2712,350.2578411,345.417,576,152637,537.67,1250,390,147424614,100.2345645,,,,
356,378,0.65477604,156.0553142,394.9,273959.9582,350.5291755,351.1205,577,153110,529.17,1250,390.55,147675295,86.52512961,,,,
356,380,0.66631293,178.9720344,394.9,274438.2034,348.9513402,336.381,578,153595,537.03,1250,390.15,147930488,129.9419861,,,,
356,380,0.6607756,171.6316903,394.9,274907.8472,345.4180412,335.677,579,154080,561.77,1250,390.1,148189390,117.3561631,,,,
356,364,0.65860844,154.4874995,394.9,275382.7712,348.9209812,347.126,580,154559,526.65,1250,393.25,148443613,103.4653588,,,,
356,373,0.63472825,124.5776589,394.9,275869.1406,339.4571882,353.1325,581,155032,519.37,1250,391.55,148697166,84.95851793,,,,
356,356,0.6503518,173.5982719,394.9,276352.977,342.3362786,343.5075,582,155513,547.4,1250,394.9,148956630,101.6602964,,,,
356,369,0.66140544,152.251598,394.9,276820.516,348.021888,347.765,583,155995,523.97,1250,392.2,149211821,103.210035,,,,
356,379,0.69253707,83.85473809,394.9,277287.5653,352.7694556,365.0165,584,156491,505.27,1250,390.25,149468287,16.76887303,,,,
356,361,0.68645555,142.3594672,394.9,277766.4493,349.6236895,353.85,585,156987,517.61,1250,393.85,149726229,82.47683523,,,,
356,370,0.670403,128.2409669,394.9,278246.9149,349.8991803,352.5575,586,157475,523.12,1250,392.15,149980672,84.43385292,,,,
356,358,0.7132053,125.8499023,394.9,278720.7357,354.0048039,357.741,587,157985,498.61,1250,394.5,150240545,82.37148911,,,,
349,349,0.6865392,190.1242951,396.25,279189.681,353.9256592,336.045,588,158478,537.82,1250,396.25,150492425,132.033788,,,,
349,365,0.68818825,153.029473,396.25,279661.3546,351.7322581,349.9675,589,158974,517.02,1250,393.1,150748034,98.52679341,,,,
349,364,0.7379287,118.173379,396.25,280140.7876,360.7588632,363.3005,590,159493,493.05,1250,393.35,151006027,58.68128172,,,,
349,377,0.7082292,128.1780933,396.25,280628.5767,356.5527723,360.255,591,159998,506.58,1250,390.75,151262279,63.25337797,,,,
349,366,0.7234416,126.5088372,396.25,281105.8973,356.4959804,360.7165,592,160508,505.21,1250,392.9,151519828,59.2386099,,,,
349,371,0.72549796,129.1245984,396.25,281576.7597,363.740998,357.367,593,161019,501.41,1250,391.9,151772630,81.21596956,,,,
348,348,0.6937569,129.8691326,396.4,282059.4077,349.4168337,357.357,594,161518,502.78,1250,396.4,152029177,79.32788413,,,,
346,346,0.71621895,104.9587538,396.95,282536.8176,357.8156863,365.8345,595,162028,480.8,1250,396.95,152284388,57.83283051,,,,
346,369,0.6945977,147.0046431,396.95,283015.1835,350.9277445,350.746,596,162529,513.93,1250,392.3,152540638,96.83584504,,,,
346,369,0.7168368,135.8340793,396.95,283482.0737,355.8465686,354.9705,597,163039,509.27,1250,392.25,152797957,85.83333155,,,,
346,355,0.7181417,163.9905665,396.95,283960.1418,356.1025391,344.5335,598,163551,517.79,1250,395.1,153055569,117.9680039,,,,
346,368,0.7000261,172.7585888,396.95,284428.3597,356.8043086,346.8455,599,164050,513.7,1250,392.55,153307539,112.1357842,,,,
346,364,0.7095486,68.144608,396.95,284906.1627,356.3173956,366.6385,600,164553,496.82,1250,393.25,153563210,13.68401779,,,,
346,366,0.71241975,115.1379937,396.95,285378.1353,353.5139922,363.387,601,165064,492.32,1250,392.85,153822983,58.24535716,,,,
345,345,0.69098276,127.8586939,397.05,285850.6119,357.6822515,357.152,602,165557,521.88,1250,397.05,154072560,62.6462305,,,,
345,347,0.6536479,185.8144009,397.05,286322.9864,336.4062118,337.0005,603,166048,533.78,1250,396.75,154332650,129.9612193,,,,
345,355,0.6592744,220.0558211,397.05,286799.3156,345.1069215,320.8335,604,166532,557.66,1250,395.15,154587667,156.1126372,,,,
345,359,0.6811566,128.086299,397.05,287266.7819,346.5240964,358.656,605,167030,492,1250,394.35,154843677,85.33720592,,,,
345,359,0.70225084,159.2180756,397.05,287743.0516,353.083002,352.478,606,167533,506.38,1250,394.3,155096097,97.06573915,,,,
345,357,0.7037966,167.5738437,397.05,288214.8766,351.0824803,345.6085,607,168041,516.63,1250,394.75,155356130,114.5877336,,,,
345,370,0.7124834,156.3259323,397.05,288691.6706,356.593837,350.163,608,168544,516.27,1250,392.15,155609643,98.56879314,,,,
340,340,0.710116,159.6392571,398.1,289165.8344,353.5899414,355.561,609,169056,512.74,1250,398.1,155869628,79.92260681,,,,
340,370,0.7137471,148.6276233,398.1,289637.6827,354.7655577,353.44,610,169567,497.64,1250,392,156126782,100.5389885,,,,
340,362,0.6924219,124.3838993,398.1,290106.7086,351.2448,356.6685,611,170067,501.84,1250,393.7,156380913,85.09844554,,,,
340,354,0.668558,162.5238847,398.1,290588.5929,349.3084362,350.937,612,170553,529.87,1250,395.2,156632309,86.73421747,,,,
340,374,0.7269682,125.9167483,398.1,291062.7154,353.4819846,358.504,613,171072,494.15,1250,391.25,156894827,82.71323766,,,,
340,354,0.7056869,146.6310049,398.1,291545.1852,353.0988166,351.4675,614,171579,507.22,1250,395.35,157149827,101.4358165,,,,
339,339,0.7387747,131.3281767,398.25,292024.9366,358.2961612,360.3535,615,172100,486.3,1250,398.25,157407385,81.88957634,,,,
339,360,0.7387017,168.4622913,398.25,292502.7058,358.4866858,349.377,616,172622,503.58,1250,394.05,157665180,108.7950921,,,,
339,344,0.7228718,100.4003083,398.25,292978.8405,357.7243689,365.857,617,173137,477.91,1250,397.2,157918574,59.84301882,,,,
339,354,0.7482437,129.7382052,398.25,293449.8484,358.4755238,359.0735,618,173662,491.09,1250,395.35,158175479,82.18645188,,,,
339,354,0.7124247,75.66972644,398.25,293926.7949,354.668457,372.1115,619,174174,469.45,1250,395.3,158427164,15.12940986,,,,
339,343,0.7575279,128.9420533,398.25,294398.9813,359.4141791,362.3825,620,174710,474.37,1250,397.55,158686895,84.38380039,,,,
339,354,0.7785049,96.15626605,398.25,294869.6813,366.6224907,368.021,621,175248,470.25,1250,395.3,158943869,56.58684219,,,,
339,342,0.80054283,135.5168547,398.25,295338.0035,367.2766423,360.993,622,175796,486.61,1250,397.7,159202036,78.07076918,,,,
339,349,0.80163133,134.5789475,398.25,295807.3653,370.2407776,363.8555,623,176349,467.63,1250,396.3,159458257,83.51794654,,,,
338,338,0.8078251,94.13110857,398.45,296279.9552,370.0082278,369.618,624,176902,460.88,1250,398.45,159715472,58.53461519,,,,
338,345,0.8023025,110.5785802,398.45,296755.8125,371.9414234,367.468,625,177450,472.24,1250,397.1,159969517,57.62242728,,,,
338,352,0.77409685,54.94084455,398.45,297226.9462,366.1520599,375.0145,626,177984,454.94,1250,395.75,160223519,10.99474487,,,,
338,347,0.7987584,114.4823458,398.45,297701.9933,369.992792,367.8815,627,178532,469.15,1250,396.7,160477792,59.93440817,,,,
336,336,0.7864993,158.3309205,398.95,298176.0684,367.5755963,365.633,628,179077,479.86,1250,398.95,160733728,65.57653018,,,,
